1,0.980815,-0.001516,0.194934,0.898981,0.419476,0.125992,2.976211,0
1,0.980826,-0.001522,0.194880,0.898981,0.419476,0.125992,2.999449,0
1,0.980922,-0.001486,0.194398,0.898981,0.419476,0.125992,3.020650,0
1,0.981036,-0.002068,0.193817,0.898981,0.419476,0.125992,3.042671,0
1,0.981138,-0.002660,0.193288,0.898981,0.419476,0.125992,3.064745,0
1,0.981220,-0.002957,0.192867,0.898981,0.419476,0.125992,3.087610,0
1,0.981274,-0.003252,0.192591,0.898981,0.419476,0.125992,3.109628,0
1,0.981316,-0.003251,0.192376,0.898981,0.419476,0.125992,3.132129,0
1,0.981216,-0.003230,0.192886,0.898981,0.419476,0.125992,3.154007,0
1,0.981223,-0.002923,0.192855,0.898981,0.419476,0.125992,3.176338,0
1,0.981192,-0.002752,0.193014,0.898981,0.419476,0.125992,3.198566,0
1,0.981139,-0.002329,0.193292,0.898981,0.419476,0.125992,3.219916,0
1,0.981106,-0.002097,0.193458,0.898981,0.419476,0.125992,3.242198,0
1,0.981116,-0.002098,0.193408,0.898981,0.419476,0.125992,3.264253,0
1,0.981066,-0.001557,0.193668,0.898981,0.419476,0.125992,3.297696,0
1,0.981216,0.000017,0.192910,0.898981,0.419476,0.125992,3.330808,0
1,0.981381,0.003299,0.192041,0.898981,0.419476,0.125992,3.364624,0
1,0.980983,0.016569,0.193383,0.898981,0.419476,0.125992,3.397043,0
1,0.979107,0.058480,0.194753,0.898981,0.419476,0.125992,3.430891,0
1,0.975366,0.102628,0.195268,0.898981,0.419476,0.125992,3.464308,0
1,0.972301,0.134773,0.190961,0.898981,0.419476,0.125992,3.497398,0
1,0.966915,0.176115,0.184551,0.898981,0.419476,0.125992,3.530334,0
1,0.959256,0.216497,0.181543,0.898981,0.419476,0.125992,3.563900,0
1,0.951276,0.250225,0.180172,0.898981,0.419476,0.125992,3.597376,0
1,0.942361,0.284183,0.176625,0.898981,0.419476,0.125992,3.630894,0
1,0.933709,0.312746,0.174291,0.898981,0.419476,0.125992,3.664050,0
1,0.922301,0.345474,0.173231,0.898981,0.419476,0.125992,3.697085,0
