1,0.999503,0.005499,-0.031028,0.987513,-0.100778,0.121087,2.764122,0
1,0.999523,0.004728,-0.030514,0.987513,-0.100778,0.121087,2.798690,0
1,0.999544,0.004436,-0.029864,0.987513,-0.100778,0.121087,2.831714,0
1,0.999570,0.004528,-0.028958,0.987513,-0.100778,0.121087,2.864362,0
1,0.999586,0.004388,-0.028421,0.987513,-0.100778,0.121087,2.898616,0
1,0.999600,0.004302,-0.027946,0.987513,-0.100778,0.121087,2.931951,0
1,0.999605,0.003453,-0.027908,0.987513,-0.100778,0.121087,2.964705,0
1,0.999586,0.002649,-0.028668,0.987513,-0.100778,0.121087,2.998346,0
1,0.999593,-0.000515,-0.028536,0.987513,-0.100778,0.121087,3.031459,0
1,0.999505,-0.013852,-0.028263,0.987513,-0.100778,0.121087,3.064337,0
1,0.999009,-0.033925,-0.028801,0.987513,-0.100778,0.121087,3.097862,0
1,0.997665,-0.062512,-0.027521,0.987513,-0.100778,0.121087,3.131472,0
1,0.995370,-0.092470,-0.026234,0.987513,-0.100778,0.121087,3.164646,0
1,0.992121,-0.122465,-0.026425,0.987513,-0.100778,0.121087,3.197948,0
1,0.985826,-0.165822,-0.025490,0.987513,-0.100778,0.121087,3.231795,0
1,0.975467,-0.218828,-0.024061,0.987513,-0.100778,0.121087,3.263559,0
1,0.961271,-0.274576,-0.023802,0.987513,-0.100778,0.121087,3.297345,0
1,0.944051,-0.328747,-0.026311,0.987513,-0.100778,0.121087,3.330076,0
1,0.928998,-0.368853,-0.030186,0.987513,-0.100778,0.121087,3.363022,0
1,0.916223,-0.399397,-0.031897,0.987513,-0.100778,0.121087,3.396627,0
1,0.908032,-0.417709,-0.031591,0.987513,-0.100778,0.121087,3.429981,0
1,0.905355,-0.423579,-0.030218,0.987513,-0.100778,0.121087,3.463405,0
1,0.906745,-0.420677,-0.029068,0.987513,-0.100778,0.121087,3.497824,0
1,0.910522,-0.412588,-0.026869,0.987513,-0.100778,0.121087,3.530190,0
1,0.914938,-0.402682,-0.027132,0.987513,-0.100778,0.121087,3.564662,0
1,0.919418,-0.392379,-0.026625,0.987513,-0.100778,0.121087,3.596977,0
1,0.923196,-0.383490,-0.025392,0.987513,-0.100778,0.121087,3.630100,0
1,0.926217,-0.376202,-0.024374,0.987513,-0.100778,0.121087,3.663997,0
1,0.929374,-0.368413,-0.023144,0.987513,-0.100778,0.121087,3.697317,0
1,0.932197,-0.361346,-0.020933,0.987513,-0.100778,0.121087,3.731524,0
1,0.938006,-0.346380,-0.012871,0.987513,-0.100778,0.121087,3.763422,0
1,0.947608,-0.319381,-0.005894,0.987513,-0.100778,0.121087,3.797071,0
1,0.953968,-0.299855,-0.005736,0.987513,-0.100778,0.121087,3.830495,0
1,0.958465,-0.285097,-0.007985,0.987513,-0.100778,0.121087,3.864088,0
1,0.962310,-0.271809,-0.008924,0.987513,-0.100778,0.121087,3.897063,0
1,0.962787,-0.270135,-0.008249,0.987513,-0.100778,0.121087,3.930410,0
1,0.962878,-0.269812,-0.008261,0.987513,-0.100778,0.121087,3.963410,0
1,0.963014,-0.269268,-0.009925,0.987513,-0.100778,0.121087,3.997234,0
1,0.962466,-0.271174,-0.011145,0.987513,-0.100778,0.121087,4.031410,0
1,0.961778,-0.273582,-0.011687,0.987513,-0.100778,0.121087,4.064137,0
1,0.961385,-0.274894,-0.013108,0.987513,-0.100778,0.121087,4.096869,0
1,0.961466,-0.274586,-0.013627,0.987513,-0.100778,0.121087,4.130329,0
1,0.961320,-0.275093,-0.013689,0.987513,-0.100778,0.121087,4.163192,0
