1,0.998835,0.041623,0.024420,0.983455,-0.144363,0.109437,3.264064,0
1,0.998822,0.042339,0.023702,0.983455,-0.144363,0.109437,3.298261,0
1,0.998810,0.042820,0.023340,0.983455,-0.144363,0.109437,3.331660,0
1,0.998832,0.042563,0.022853,0.983455,-0.144363,0.109437,3.364963,0
1,0.998853,0.042224,0.022562,0.983455,-0.144363,0.109437,3.397541,0
1,0.998876,0.041882,0.022213,0.983455,-0.144363,0.109437,3.431132,0
1,0.998894,0.041664,0.021771,0.983455,-0.144363,0.109437,3.464632,0
1,0.998915,0.041476,0.021184,0.983455,-0.144363,0.109437,3.497462,0
1,0.998916,0.041572,0.020932,0.983455,-0.144363,0.109437,3.530885,0
1,0.998893,0.041795,0.021582,0.983455,-0.144363,0.109437,3.564755,0
1,0.998932,0.040943,0.021421,0.983455,-0.144363,0.109437,3.597604,0
1,0.998980,0.039441,0.021981,0.983455,-0.144363,0.109437,3.631350,0
1,0.999038,0.036735,0.023965,0.983455,-0.144363,0.109437,3.665022,0
1,0.999355,0.022489,0.028002,0.983455,-0.144363,0.109437,3.697977,0
1,0.999549,-0.000176,0.030043,0.983455,-0.144363,0.109437,3.731616,0
1,0.999223,-0.022576,0.032317,0.983455,-0.144363,0.109437,3.765071,0
1,0.998273,-0.045562,0.037082,0.983455,-0.144363,0.109437,3.797932,0
1,0.996885,-0.067554,0.040713,0.983455,-0.144363,0.109437,3.831573,0
1,0.995214,-0.087140,0.044224,0.983455,-0.144363,0.109437,3.864611,0
1,0.993675,-0.101873,0.047245,0.983455,-0.144363,0.109437,3.898829,0
1,0.992589,-0.111393,0.048556,0.983455,-0.144363,0.109437,3.931361,0
1,0.991818,-0.117220,0.050555,0.983455,-0.144363,0.109437,3.965037,0
1,0.991606,-0.118252,0.052295,0.983455,-0.144363,0.109437,3.997903,0
1,0.991728,-0.116096,0.054740,0.983455,-0.144363,0.109437,4.032236,0
1,0.991684,-0.114039,0.059654,0.983455,-0.144363,0.109437,4.064926,0
1,0.991783,-0.112058,0.061715,0.983455,-0.144363,0.109437,4.098288,0
1,0.991872,-0.110210,0.063585,0.983455,-0.144363,0.109437,4.131564,0
1,0.991996,-0.108983,0.063765,0.983455,-0.144363,0.109437,4.164560,0
1,0.992347,-0.106182,0.063037,0.983455,-0.144363,0.109437,4.198334,0
1,0.992696,-0.102827,0.063102,0.983455,-0.144363,0.109437,4.231177,0
1,0.992948,-0.101043,0.062009,0.983455,-0.144363,0.109437,4.264784,0
1,0.993128,-0.099880,0.060995,0.983455,-0.144363,0.109437,4.298410,0
1,0.993176,-0.098759,0.062029,0.983455,-0.144363,0.109437,4.331528,0
1,0.993204,-0.098170,0.062514,0.983455,-0.144363,0.109437,4.364145,0
1,0.993290,-0.097479,0.062230,0.983455,-0.144363,0.109437,4.397758,0
1,0.993352,-0.096658,0.062523,0.983455,-0.144363,0.109437,4.430954,0
1,0.993331,-0.096249,0.063473,0.983455,-0.144363,0.109437,4.464250,0
1,0.993340,-0.096307,0.063257,0.983455,-0.144363,0.109437,4.497656,0
1,0.993378,-0.095298,0.064177,0.983455,-0.144363,0.109437,4.530718,0
2,0.996208,-0.069091,0.052883,0.992391,-0.038757,0.116869,7.962058,0
2,0.996279,-0.068268,0.052609,0.992391,-0.038757,0.116869,7.995903,0
2,0.996212,-0.068734,0.053267,0.992391,-0.038757,0.116869,8.029700,0
2,0.996184,-0.069181,0.053215,0.992391,-0.038757,0.116869,8.063129,0
2,0.996158,-0.069811,0.052875,0.992391,-0.038757,0.116869,8.096365,0
2,0.996139,-0.070107,0.052848,0.992391,-0.038757,0.116869,8.129797,0
2,0.996181,-0.069813,0.052427,0.992391,-0.038757,0.116869,8.162972,0
2,0.996182,-0.069908,0.052294,0.992391,-0.038757,0.116869,8.196171,0
2,0.996227,-0.069494,0.051987,0.992391,-0.038757,0.116869,8.229867,0
2,0.996210,-0.068991,0.052963,0.992391,-0.038757,0.116869,8.263977,0
2,0.995832,-0.069535,0.059029,0.992391,-0.038757,0.116869,8.295188,0
2,0.995356,-0.070884,0.065127,0.992391,-0.038757,0.116869,8.328696,0
2,0.994484,-0.072257,0.076025,0.992391,-0.038757,0.116869,8.362190,0
2,0.993550,-0.072321,0.087336,0.992391,-0.038757,0.116869,8.395417,0
2,0.992522,-0.071415,0.098991,0.992391,-0.038757,0.116869,8.428811,0
2,0.991893,-0.069167,0.106604,0.992391,-0.038757,0.116869,8.461923,0
3,0.994843,-0.046371,0.090200,0.875426,-0.464123,0.134979,11.727620,0
